LiefKWJ;Monat;LiefDatum;LiefZeitV;LiefZeitB;CVgId;Typ;LoAdrId;LoPlz;LoOrt;DspGrpKz;DspZenKz;AArtKz;ConTyp;CSAnz;CHAnz;FzgNr;Bez;Plz;Ort;AddDatum
2025;2;10.02.2025;;;8282171;Firma;2319626;22459;Hamburg;M;HH;H;M07HH;0;1;0181;Bauschutt < 60 cm;22525;Hamburg;06.02.2025 16:27
2025;2;10.02.2025;;;8282875;Firma;2323435;24536;Neumünster;M;KIE;H;M10;0;1;0488;Gipskartonplatten;24145;Kiel;07.02.2025 05:44
2025;2;10.02.2025;;;8282952;Firma;2323031;25599;Wewelsfleth;M;SME;H;M07;0;1;SM347;;;;07.02.2025 07:12
2025;2;10.02.2025;;;8282980;Firma;2318378;23845;Oering;M;HH;H;M10D;0;1;0269;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 07:46
2025;2;10.02.2025;;;8282987;Firma;2318380;23867;Sülfeld;M;HH;H;M10D;0;1;0269;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 07:49
2025;2;10.02.2025;;;8283273;Firma;2320091;24534;Neumünster;M;KIE;H;M07;0;1;0488;Kontaminiertes Holz A4;24145;Kiel;07.02.2025 10:32
2025;2;10.02.2025;;;8283298;Firma;1555186;24623;Großenaspe;C;KIE;H;C35SD;0;1;0483;Baustellenabfälle zur Vorbehandlung;24145;Kiel;07.02.2025 10:45
2025;2;10.02.2025;;;8283381;Firma;2318592;22765;Hamburg;M;HH;H;M07;0;1;0181;Beton < 60 cm;22525;Hamburg;07.02.2025 11:13
2025;2;10.02.2025;;;8283479;Firma;2245542;21107;Hamburg;M;HH;H;M05;0;1;0265;Gipskartonplatten;20539;Hamburg;07.02.2025 12:07
2025;2;10.02.2025;;;8283580;Firma;2225131;20457;Hamburg;C;HH;H;C35;0;1;0256;Bauschutt < 60 cm;22525;Hamburg;07.02.2025 13:42
2025;2;10.02.2025;;;8284751;Firma;2275761;24217;Schönberg;M;KIE;H;M10;0;1;0180;Baustellenabfälle zur Vorbehandlung;24145;Kiel;10.02.2025 09:00
2025;2;10.02.2025;;;8284906;Firma;2214467;22297;Hamburg;M;HH;H;M10;0;1;0237;Alt- und Bauholz behandelt A2;22525;Hamburg;10.02.2025 10:11
2025;2;10.02.2025;;;8285234;Firma;2323766;25361;Krempe;C;SME;H;C35;0;1;SM334;Alt- und Bauholz behandelt A2;25524;Itzehoe;10.02.2025 12:52
2025;2;10.02.2025;;;8285478;Firma;2309762;20097;Hamburg;C;HH;H;C10;0;1;0230;;;;10.02.2025 14:11
2025;2;10.02.2025;;07:00:00;8283102;Privat;2288126;24119;Kronshagen;M;KIE;H;M03;0;1;0486;Bauschutt < 60 cm;24145;Kiel;07.02.2025 08:55
2025;2;10.02.2025;;08:00:00;8275201;Firma;1797782;24109;Kiel;C;KIE;H;C35SD;0;1;0491;Akten zur Vernichtung ISO 21964, SK2, SST4 240l;24145;Kiel;03.02.2025 09:53
2025;2;10.02.2025;;12:00:00;8278825;Firma;2279105;21129;Hamburg;C;HH;H;C35;0;1;0189;Alt- und Bauholz behandelt A2;20539;Hamburg;05.02.2025 08:56
2025;2;10.02.2025;;12:00:00;8278852;Firma;2279105;21129;Hamburg;M;HH;H;M07;0;1;Seelandt1;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;05.02.2025 09:02
2025;2;10.02.2025;;12:00:00;8282025;Firma;2273692;24105;Kiel;M;KIE;H;M05KB;0;1;0499;Dämmmaterial aus Polystyrol < 500 mg/kg HBCD;24145;Kiel;06.02.2025 14:51
2025;2;10.02.2025;;13:00:00;8283190;Firma;2194705;22765;Hamburg;M;HH;H;M07;0;1;0110;Alt- und Bauholz behandelt A2;22525;Hamburg;07.02.2025 09:40
2025;2;10.02.2025;;13:00:00;8283241;Firma;2194705;22765;Hamburg;M;HH;H;M10;0;1;0110;Alt- und Bauholz behandelt A2;22525;Hamburg;07.02.2025 10:10
2025;2;10.02.2025;07:00:00;;8279921;Firma;2321683;24109;Kiel;M;KIE;H;M03;0;1;0486;Baustellenabfälle zur Vorbehandlung;24145;Kiel;05.02.2025 14:55
2025;2;10.02.2025;07:00:00;07:00:00;8279913;Firma;2279202;22143;Hamburg;C;HH;H;C35;0;1;0241;Alt- und Bauholz behandelt A2;20539;Hamburg;05.02.2025 14:50
2025;2;10.02.2025;07:00:00;07:01:00;8278778;Firma;2319872;20144;Hamburg;M;HH;H;M10;0;1;0181;Dämmmaterial aus Polystyrol < 500 mg/kg HBCD;22525;Hamburg;05.02.2025 08:35
2025;2;10.02.2025;07:00:00;09:00:00;8281929;Firma;2315647;22111;Hamburg;M;HH;H;M10;0;1;0264;Fenster- und Türholz A4;22525;Hamburg;06.02.2025 14:05
2025;2;10.02.2025;07:00:00;10:00:00;8281145;Firma;2146311;21129;Hamburg;M;HH;H;M07D;0;1;0490;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;06.02.2025 09:24
2025;2;10.02.2025;07:00:00;10:00:00;8281968;Firma;2237096;22041;Hamburg;M;HH;H;M10;0;1;0270;Baustellenabfälle zur Vorbehandlung;22113;Hamburg;06.02.2025 14:18
2025;2;10.02.2025;07:00:00;10:00:00;8282036;Firma;2316046;24568;Kaltenkirchen;C;HH;H;C35;0;1;0232;Gipskartonplatten;22525;Hamburg;06.02.2025 14:59
2025;2;10.02.2025;07:00:00;10:00:00;8282998;Firma;2202600;22301;Hamburg;C;HH;H;C35;0;1;0271;Kontaminiertes Holz A4;22525;Hamburg;07.02.2025 07:58
2025;2;10.02.2025;07:00:00;10:00:00;8283003;Firma;2316046;24568;Kaltenkirchen;C;HH;H;C35;0;1;0232;Mineralfaserabfall in transparenten Bags;22525;Hamburg;07.02.2025 08:05
2025;2;10.02.2025;07:00:00;10:00:00;8283121;Firma;2321109;22529;Hamburg;M;HH;H;M07HH;0;1;0282;Boden unbeprobt zur Verwertung;22113;Hamburg;07.02.2025 09:06
2025;2;10.02.2025;07:00:00;10:00:00;8283141;Firma;2322121;22417;Hamburg;M;HH;H;M07HHSB;0;1;0267;Asbestzementabfälle in 1-cbm-Big Bags verpackt;22525;Hamburg;07.02.2025 09:19
2025;2;10.02.2025;07:00:00;10:00:00;8283398;Firma;2294702;24558;Henstedt-Ulzburg;M;HH;H;M10;0;1;0281;Baustellenabfälle zur Vorbehandlung;25436;Tornesch;07.02.2025 11:32
2025;2;10.02.2025;07:00:00;10:00:00;8283400;Firma;2294702;24558;Henstedt-Ulzburg;M;HH;H;M07KB;0;1;0281;Bauschutt < 60 cm;25436;Tornesch;07.02.2025 11:32
2025;2;10.02.2025;07:00:00;10:00:00;8283439;Firma;1742999;22525;Hamburg;C;HH;H;C25;0;1;0179;Alt- und Bauholz unbehandelt A1;22525;Hamburg;07.02.2025 11:50
2025;2;10.02.2025;07:00:00;10:00:00;8283545;Firma;2305944;22459;Hamburg;C;HH;H;C25;0;1;0236;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;07.02.2025 13:10
2025;2;10.02.2025;07:00:00;10:00:00;8283552;Firma;2322093;22459;Hamburg;C;HH;H;C10;0;1;0251;Bauschutt < 60 cm;22525;Hamburg;07.02.2025 13:13
2025;2;10.02.2025;07:00:00;10:00:00;8283648;Firma;2261940;22303;Hamburg;M;HH;H;M10;0;1;0238;Bauschutt < 60 cm;20539;Hamburg;07.02.2025 14:30
2025;2;10.02.2025;07:00:00;11:00:00;8279877;Firma;2285996;20537;Hamburg;M;HH;H;M07;0;1;Seelandt1;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;05.02.2025 14:31
2025;2;10.02.2025;07:00:00;12:00:00;8282121;Firma;2323276;22967;Tremsbüttel;M;HH;H;M05;0;1;0266;Bauschutt < 60 cm;20539;Hamburg;06.02.2025 15:52
2025;2;10.02.2025;07:00:00;15:00:00;8281704;Firma;2322020;20457;Hamburg;M;HH;H;M10;0;1;0279;Beton < 60 cm;22525;Hamburg;06.02.2025 12:10
2025;2;10.02.2025;07:00:00;17:00:00;8278872;Firma;2281718;20354;Hamburg;M;HH;H;M10D;0;1;0086;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;05.02.2025 09:12
2025;2;10.02.2025;08:00:00;10:00:00;8280120;Firma;2041406;21147;Hamburg;C;HH;H;C10;0;1;0260;Beton < 60 cm;20539;Hamburg;05.02.2025 16:28
2025;2;10.02.2025;08:00:00;11:00:00;8280982;Firma;2321152;22529;Hamburg;C;HH;H;C25;0;1;0244;Gewerbeabfall zur thermischen Verwertung;22525;Hamburg;06.02.2025 08:39
2025;2;10.02.2025;08:00:00;11:00:00;8283346;Firma;2319164;22529;Hamburg;C;HH;H;C35;0;1;0191;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 10:59
2025;2;10.02.2025;08:00:00;11:00:00;8283532;Firma;2115657;20146;Hamburg;M;HH;H;M07;0;1;0237;Gipskartonplatten;22525;Hamburg;07.02.2025 13:00
2025;2;10.02.2025;08:00:00;11:00:00;8283534;Firma;2115657;20146;Hamburg;M;HH;H;M10D;0;1;0262;Kartonagen 1.04 B19;22525;Hamburg;07.02.2025 13:00
2025;2;10.02.2025;08:00:00;11:00:00;8283541;Firma;2115657;20146;Hamburg;M;HH;H;M10;0;1;0279;Alt- und Bauholz unbehandelt A1;22525;Hamburg;07.02.2025 13:08
2025;2;10.02.2025;08:00:00;11:00:00;8283548;Firma;2115657;20146;Hamburg;M;HH;H;M10;0;1;0270;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;07.02.2025 13:11
2025;2;10.02.2025;08:00:00;11:00:00;8283550;Firma;2115657;20146;Hamburg;M;HH;H;M10D;0;1;0262;Folie gemischt;22525;Hamburg;07.02.2025 13:11
2025;2;10.02.2025;08:00:00;11:00:00;8283551;Firma;2115657;20146;Hamburg;M;HH;H;M10;0;1;0279;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 13:13
2025;2;10.02.2025;08:00:00;16:00:00;8281840;Firma;1878214;25451;Quickborn;C;SME;H;C07SB;0;1;SM343;Bauschutt < 60 cm;25436;Tornesch;06.02.2025 13:15
2025;2;10.02.2025;09:00:00;12:00:00;8272430;Firma;2322267;24159;Kiel;C;KIE;H;C35;0;1;0235;Sperrmüll zur Verwertung;24145;Kiel;30.01.2025 16:33
2025;2;10.02.2025;09:00:00;15:00:00;8281974;Firma;2269060;22880;Wedel;C;SME;H;C35;0;1;SM343;Baustellenabfälle zur Vorbehandlung;25436;Tornesch;06.02.2025 14:21
2025;2;10.02.2025;11:00:00;14:00:00;8284515;Firma;2263216;22559;Hamburg;M;HH;H;M10KB;0;1;0247;Bauschutt < 60 cm;22525;Hamburg;10.02.2025 06:29
2025;2;10.02.2025;11:00:00;15:00:00;8282017;Firma;1837966;22525;Hamburg;C;HH;H;C10;0;1;0236;Strahlmittel mit Verunreinigungen;21502;Wiershop;06.02.2025 14:43
2025;2;10.02.2025;11:00:00;16:00:00;8279445;Firma;2069310;21079;Hamburg;C;HH;H;C10;0;1;0179;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;05.02.2025 12:22
2025;2;10.02.2025;12:00:00;;8277250;Firma;2323083;22844;Norderstedt;M;HH;H;M07;0;1;0265;Sperrmüll zur Verwertung;22525;Hamburg;04.02.2025 10:21
2025;2;10.02.2025;12:00:00;15:00:00;8280867;Firma;2318022;24159;Kiel;M;KIE;H;M07KB;0;1;0180;Bauschutt < 60 cm;24145;Kiel;06.02.2025 07:44
2025;2;10.02.2025;14:00:00;16:00:00;8256226;Privat;1734553;22399;Hamburg;M;HH;H;M07;0;1;0086;Buschwerk und Gartenabfälle;22525;Hamburg;20.01.2025 14:37
2025;2;10.02.2025;;;8277393;Firma;2283308;20539;Hamburg;C;HH;L;CP20;1;1;0241;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;04.02.2025 11:26
2025;2;10.02.2025;;;8280024;Firma;952243;20457;Hamburg;C;HH;L;C20RP;2;2;0257;Überlagerte/verunreinigte Nahrungsmittel, unverp.;25436;Tornesch;05.02.2025 15:38
2025;2;10.02.2025;;;8280152;Firma;2134613;21107;Hamburg;C;HH;L;CP20;1;1;0241;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;05.02.2025 16:40
2025;2;10.02.2025;;;8280977;Firma;1175586;24536;Neumünster;C;KIE;L;C25SD;1;1;0491;Mischpapier 1.02 B12 mittl. EUWID Vor-Vor-Monat;24539;Neumünster;06.02.2025 08:36
2025;2;10.02.2025;;;8281084;Firma;1839438;21079;Hamburg;C;HH;L;CP20;1;1;0253;Mischpapier 1.02 B12 mittl. EUWID Vor-Vor-Monat;22113;Hamburg;06.02.2025 09:13
2025;2;10.02.2025;;;8281126;Firma;1627083;20146;Hamburg;C;HH;L;C35;1;1;0190;Alt- und Bauholz behandelt A2;22525;Hamburg;06.02.2025 09:23
2025;2;10.02.2025;;;8281143;Firma;1627083;20146;Hamburg;C;HH;L;C25;1;1;0244;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;06.02.2025 09:24
2025;2;10.02.2025;;;8281502;Firma;2288454;25524;Itzehoe;M;SME;L;M10;1;1;SM347;Schrott;25582;Hohenaspe;06.02.2025 10:58
2025;2;10.02.2025;;;8281508;Firma;2288454;25524;Itzehoe;C;SME;L;C20;1;1;SM962;Gewerbeabfall zur Vorbehandlung;25524;Itzehoe;06.02.2025 10:59
2025;2;10.02.2025;;;8281645;Firma;1400048;24568;Kaltenkirchen;C;HH;L;CP20;1;1;0239;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;24558;Henstedt-Ulzburg;06.02.2025 11:40
2025;2;10.02.2025;;;8281743;Firma;2211426;20457;Hamburg;C;HH;L;C35;1;1;0256;Alt- und Bauholz unbehandelt A1;20539;Hamburg;06.02.2025 12:40
2025;2;10.02.2025;;;8281848;Firma;951171;22851;Norderstedt;C;HH;L;CP20;1;1;0231;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;06.02.2025 13:24
2025;2;10.02.2025;;;8281907;Firma;1752249;22844;Norderstedt;C;HH;L;C20;1;1;0231;Kunststofffraktion zur energet. Verwertung;22525;Hamburg;06.02.2025 13:50
2025;2;10.02.2025;;;8282115;Firma;1189858;22113;Oststeinbek;M;HH;L;M10D;1;1;0270;Baustellenabfälle zur Vorbehandlung;22113;Hamburg;06.02.2025 15:49
2025;2;10.02.2025;;;8282193;Firma;2318361;24558;Henstedt-Ulzburg;C;HH;L;C20;1;1;0239;Alt- und Bauholz behandelt A2;24558;Henstedt-Ulzburg;06.02.2025 16:53
2025;2;10.02.2025;;;8282210;Firma;2005051;21147;Hamburg;C;HH;L;CP20;1;1;0241;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;06.02.2025 17:54
2025;2;10.02.2025;;;8283023;Firma;2062934;25436;Tornesch;C;SME;L;C35;1;1;SM317;Alt- und Bauholz behandelt A2;25436;Tornesch;07.02.2025 08:17
2025;2;10.02.2025;;;8283191;Firma;1747328;22159;Hamburg;C;HH;L;CP20;1;1;0254;2.05 J11 Bunte Akten;20539;Hamburg;07.02.2025 09:43
2025;2;10.02.2025;;;8283234;Firma;2018736;21509;Glinde;C;HH;L;C25SD;1;1;0194;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22113;Hamburg;07.02.2025 10:06
2025;2;10.02.2025;;;8283287;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:39
2025;2;10.02.2025;;;8283289;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:40
2025;2;10.02.2025;;;8283290;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:40
2025;2;10.02.2025;;;8283291;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:40
2025;2;10.02.2025;;;8283297;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:45
2025;2;10.02.2025;;;8283300;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:46
2025;2;10.02.2025;;;8283302;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0195;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;07.02.2025 10:47
2025;2;10.02.2025;;;8283402;Firma;1983744;21147;Hamburg;C;HH;L;CP20;1;1;0186;Folie 98/2 nach mittl. EUWID des Vormonats;22525;Hamburg;07.02.2025 11:33
2025;2;10.02.2025;;;8283583;Firma;2225131;20457;Hamburg;C;HH;L;C35;1;1;0256;Gipskartonplatten;20539;Hamburg;07.02.2025 13:44
2025;2;10.02.2025;;;8283684;Firma;1257708;20457;Hamburg;C;HH;L;C35KB;1;1;0186;Alt- und Bauholz behandelt A2;20457;Hamburg;07.02.2025 15:08
2025;2;10.02.2025;;;8285616;Firma;2293740;20457;Hamburg;M;HH;L;M10D;1;1;0265;Gewerbeabfall zur Vorbehandlung;20457;Hamburg;10.02.2025 15:21
2025;2;10.02.2025;;;8286856;Firma;2129970;20457;Hamburg;M;HH;L;M07KB;1;1;0265;Gewerbeabfall zur Vorbehandlung;20457;Hamburg;11.02.2025 10:11
2025;2;10.02.2025;06:00:00;09:00:00;8280142;Firma;1093799;22529;Hamburg;C;HH;L;CP20;1;1;0236;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;05.02.2025 16:39
2025;2;10.02.2025;07:00:00;10:00:00;8282042;Firma;2045621;20146;Hamburg;C;HH;L;C10;1;1;0155;Bauschutt < 60 cm;22525;Hamburg;06.02.2025 15:00
2025;2;10.02.2025;07:00:00;10:00:00;8283228;Firma;1093799;22529;Hamburg;C;HH;L;C35;1;1;0236;Folie 98/2 nach oberem EUWID des Vormonats;22525;Hamburg;07.02.2025 10:03
2025;2;10.02.2025;07:00:00;10:00:00;8283264;Firma;2289990;20146;Hamburg;M;HH;L;M10;1;1;0237;Bauschutt < 60 cm;22525;Hamburg;07.02.2025 10:29
2025;2;10.02.2025;07:00:00;10:00:00;8283265;Firma;2289990;20146;Hamburg;M;HH;L;M10;1;1;0237;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 10:29
2025;2;10.02.2025;07:00:00;10:00:00;8283267;Firma;2289990;20146;Hamburg;M;HH;L;M10;1;1;0237;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 10:30
2025;2;10.02.2025;07:00:00;10:00:00;8283271;Firma;2289990;20146;Hamburg;M;HH;L;M10;1;1;0237;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;07.02.2025 10:31
2025;2;10.02.2025;07:00:00;10:00:00;8283417;Firma;991899;22525;Hamburg;C;HH;L;CP20;1;1;0155;Gewerbeabfall zur thermischen Verwertung;22525;Hamburg;07.02.2025 11:38
2025;2;10.02.2025;07:00:00;10:00:00;8283419;Firma;2195761;21435;Stelle;C;HH;L;CP20;1;1;0243;Gewerbeabfall zur thermischen Verwertung;21439;Marxen;07.02.2025 11:39
2025;2;10.02.2025;07:00:00;10:00:00;8283420;Firma;2300190;20457;Hamburg;C;HH;L;C35;1;1;0179;Alt- und Bauholz unbehandelt A1;20539;Hamburg;07.02.2025 11:40
2025;2;10.02.2025;07:00:00;10:00:00;8283434;Firma;2300190;20457;Hamburg;C;HH;L;C20;1;1;0179;Überlagerte Nahrungsmittel, verpackt;27404;Rhade;07.02.2025 11:48
2025;2;10.02.2025;07:00:00;10:00:00;8283445;Firma;2224377;24558;Henstedt-Ulzburg;C;HH;L;CP20;1;1;0239;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;24558;Henstedt-Ulzburg;07.02.2025 11:52
2025;2;10.02.2025;07:00:00;10:00:00;8283453;Firma;991899;22525;Hamburg;C;HH;L;CP20;1;1;0155;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;07.02.2025 11:56
2025;2;10.02.2025;07:00:00;10:00:00;8283493;Firma;965130;20457;Hamburg;C;HH;L;CP20;1;1;0179;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;07.02.2025 12:17
2025;2;10.02.2025;07:00:00;10:00:00;8283536;Firma;2312438;21075;Hamburg;C;HH;L;C35;1;1;0242;Alt- und Bauholz behandelt A2;22525;Hamburg;07.02.2025 13:03
2025;2;10.02.2025;07:00:00;10:00:00;8283596;Firma;1191471;21035;Hamburg;C;HH;L;CP20;1;1;0196;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22113;Hamburg;07.02.2025 13:49
2025;2;10.02.2025;07:00:00;10:00:00;8283644;Firma;2300190;20457;Hamburg;C;HH;L;C20;1;1;0258;Überlagerte Nahrungsmittel, verpackt;27404;Rhade;07.02.2025 14:26
2025;2;10.02.2025;07:00:00;11:00:00;8280966;Firma;1094386;22113;Hamburg;C;HH;L;C35;1;1;0196;Schrott;22047;Hamburg;06.02.2025 08:33
2025;2;10.02.2025;07:00:00;12:00:00;8283035;Firma;917783;22525;Hamburg;C;HH;L;C35SD;1;1;0155;LDPE Buntfolie sauber lose Monatspreis;22525;Hamburg;07.02.2025 08:24
2025;2;10.02.2025;07:00:00;12:00:00;8283213;Firma;1114149;21107;Hamburg;C;HH;L;C20HDPKBK2;1;1;0251;Holzfiltermehl (ölhaltig),;19243;Karft;07.02.2025 09:54
2025;2;10.02.2025;07:00:00;12:00:00;8283595;Firma;1236843;21147;Hamburg;C;HH;L;CP20;1;1;0260;Folie 90/10 nach mittl. EUWID Vormonat;22525;Hamburg;07.02.2025 13:49
2025;2;10.02.2025;07:00:00;15:00:00;8280034;Firma;1900582;25436;Tornesch;M;SME;L;M10;1;1;SM714;Kontaminiertes Holz A4;25436;Tornesch;05.02.2025 15:42
2025;2;10.02.2025;07:00:00;16:00:00;8284875;Firma;2282378;22527;Hamburg;M;HH;L;M10;1;1;0086;Alt- und Bauholz behandelt A2;22525;Hamburg;10.02.2025 09:55
2025;2;10.02.2025;07:30:00;09:00:00;8280137;Firma;1174504;22525;Hamburg;C;HH;L;CP20;1;1;0244;Gewerbeabfall zur Vorbehandlung (DB);22525;Hamburg;05.02.2025 16:39
2025;2;10.02.2025;08:00:00;12:00:00;8282102;Firma;1258171;22453;Hamburg;M;HH;L;M10;1;1;0110;Schrott;22525;Hamburg;06.02.2025 15:40
2025;2;10.02.2025;08:00:00;13:00:00;8283033;Firma;1076581;22113;Hamburg;C;HH;L;C10;1;1;0196;Baustellenabfälle zur Vorbehandlung;22113;Hamburg;07.02.2025 08:23
2025;2;10.02.2025;08:00:00;14:00:00;8279168;Firma;1716438;20149;Hamburg;C;HH;L;C35;1;1;0250;Sperrmüll zur Verwertung;22525;Hamburg;05.02.2025 10:52
2025;2;10.02.2025;08:00:00;16:30:00;8283195;Firma;1878662;24568;Kaltenkirchen;C;HH;L;CP20;1;1;0239;Gewerbeabfall zur Vorbehandlung;24568;Nützen;07.02.2025 09:45
2025;2;10.02.2025;09:00:00;12:00:00;8281090;Firma;1992139;21035;Hamburg;C;HH;L;CP20;1;1;0196;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;06.02.2025 09:15
2025;2;10.02.2025;09:00:00;17:00:00;8281043;Firma;1431852;21079;Hamburg;M;HH;L;M07D;1;1;0245;Überlagerte Nahrungsmittel, verpackt;22113;Hamburg;06.02.2025 08:58
2025;2;10.02.2025;11:00:00;14:00:00;8283441;Firma;2300190;20457;Hamburg;C;HH;L;CP20;1;1;0179;Vermischte Verpackungsabfälle schw. sortierfähig;20539;Hamburg;07.02.2025 11:50
2025;2;10.02.2025;12:00:00;;8280143;Firma;1039951;21218;Seevetal;C;HH;L;C35;1;1;0243;Buschwerk und Gartenabfälle;21218;Seevetal;05.02.2025 16:39
2025;2;10.02.2025;12:00:00;;8280144;Firma;1039951;21218;Seevetal;C;HH;L;C35;1;1;0243;Buschwerk und Gartenabfälle;21218;Seevetal;05.02.2025 16:39
2025;2;10.02.2025;;;8277275;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;2;SM962;Gewerbeabfall zur thermischen Verwertung;25348;Glückstadt;04.02.2025 10:40
2025;2;10.02.2025;;;8278887;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;2;SM762;Buschwerk und Gartenabfälle;25704;Bargenstedt;05.02.2025 15:08
2025;2;10.02.2025;;;8280146;Firma;1837796;22525;Hamburg;C;HH;R;CP20;1;1;0189;Marktabfälle;22113;Hamburg;05.02.2025 16:39
2025;2;10.02.2025;;;8281077;Firma;1794499;20539;Hamburg;C;HH;R;C20;1;1;0196;Bauschutt < 60 cm;20539;Hamburg;06.02.2025 09:13
2025;2;10.02.2025;;;8281999;Firma;989002;24145;Kiel;C;KIE;R;C35;0;1;0235;Mineralfaserabfall m. sch. Verunr. in transp. Bags;24239;Achterwehr;06.02.2025 14:32
2025;2;10.02.2025;;;8282018;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;2;SM343;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;06.02.2025 14:49
2025;2;10.02.2025;;;8282205;Firma;2143451;24145;Kiel;C;KIE;R;C35;0;2;0487;Abfälle zur thermischen Verwertung, AVV191212;24114;Kiel;06.02.2025 17:45
2025;2;10.02.2025;;;8283032;Firma;1013674;25524;Itzehoe;C;SME;R;C10;0;1;SM334;Bauschutt < 60 cm;25436;Tornesch;07.02.2025 08:24
2025;2;10.02.2025;;;8283385;Firma;1837796;22525;Hamburg;C;HH;R;C25;0;1;0232;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;07.02.2025 11:20
2025;2;10.02.2025;;;8283416;Firma;1837796;22525;Hamburg;C;HH;R;C25;0;1;0232;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;07.02.2025 11:39
2025;2;10.02.2025;;;8283661;Firma;1837727;22525;Hamburg;C;HH;R;C10;1;1;0271;Kupfer Zerlege: Motoren, Trafos;22525;Hamburg;07.02.2025 14:47
2025;2;10.02.2025;;;8283663;Firma;1837727;22525;Hamburg;C;HH;R;C35;1;1;0255;Schrott mit Edelmetallen aus Bauschuttsortierung;22525;Hamburg;07.02.2025 14:50
2025;2;10.02.2025;;;8283670;Firma;1917241;22525;Hamburg;C;HH;R;C10;0;1;0232;Beton > 80cm, Reststoff;25436;Tornesch;07.02.2025 14:51
2025;2;10.02.2025;;;8283672;Firma;1837063;22525;Hamburg;C;HH;R;C35;1;1;0259;Schrott aus Sortierung, AVV 191202;22525;Hamburg;07.02.2025 14:52
2025;2;10.02.2025;;;8283736;Firma;1837796;22525;Hamburg;C;HH;R;C20;0;1;0252;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;07.02.2025 16:21
2025;2;10.02.2025;;;8283737;Firma;1837796;22525;Hamburg;C;HH;R;C35;0;1;0252;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;07.02.2025 16:22
2025;2;10.02.2025;;;8283738;Firma;1837727;22525;Hamburg;C;HH;R;C35;1;1;0259;Alu aus Sortieranlage, AVV 191203;22525;Hamburg;07.02.2025 16:22
